"ID_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASC","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
382718,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,BELO JARDIM,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L7,,,N
381664,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,BELO JARDIM,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
356696,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,BEZERROS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2004",N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
383523,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,BEZERROS,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L3,,,N
383959,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,BUÍQUE,PE,BRA,VARZEA,RECIFE,PE,F,"1996",S,L3,,,N
383512,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,BUÍQUE,PE,BRA,VARZEA,RECIFE,PE,F,"1998",S,L3,,,N
383859,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"1999",N,A0,,,N
383651,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2000",N,A0,,,N
384302,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2003",S,L7,,,N
381169,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2004",N,A0,,,N
383242,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2004",S,L7,,,N
383311,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
384123,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
383153,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L3,,,N
381597,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
383431,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
381352,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
384390,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L3,,,N
381668,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L7,,,N
384512,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L3,,,N
384687,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L7,,,N
382132,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2007",N,A0,,,N
382795,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2000",N,A0,,,N
383383,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2003",N,A0,,,N
382564,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2004",N,A0,,,N
384575,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2004",S,L7,,,N
382748,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
381316,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
381946,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L7,,,N
382211,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L5,,,N
383035,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
383038,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
384578,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L7,,,N
383772,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CUPIRA,PE,BRA,VARZEA,RECIFE,PE,F,"2001",N,A0,,,N
382873,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CUPIRA,PE,BRA,VARZEA,RECIFE,PE,M,"1996",N,A0,,,N
382170,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,CUPIRA,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
384131,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,DALLAS,TX,USA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
383644,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,GARANHUNS,PE,BRA,VARZEA,RECIFE,PE,F,"2003",S,L13,,,N
383937,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,GARANHUNS,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L3,,,N
384261,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,GARANHUNS,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L3,,,N
383532,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,GARANHUNS,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L7,,,N
217614,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,GRAVATÁ,PE,BRA,SANTO ANTONIO,GRAVATÁ,PE,M,"1992",N,A0,,,N
287414,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,GRAVATÁ,PE,BRA,SANTO ANTONIO,GRAVATÁ,PE,M,"1995",N,A0,,,N
384273,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,GRAVATÁ,PE,BRA,VARZEA,RECIFE,PE,F,"2004",S,L3,,,N
382593,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,GRAVATÁ,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L3,,,N
384593,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,GRAVATÁ,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L7,,,N
382321,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,LAJEDO,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
382626,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,LAJEDO,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
384691,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,LAJEDO,PE,BRA,VARZEA,RECIFE,PE,M,"1999",S,L7,,,N
382394,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,MONTEIRO,PB,BRA,VARZEA,RECIFE,PE,M,"2006",S,L7,,,N
383083,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,OLINDA,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L7,,,N
381348,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,OUTRO,ZZ,DEU,VARZEA,RECIFE,PE,F,"2004",N,A0,,,N
384616,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PALMARES,PE,BRA,VARZEA,RECIFE,PE,F,"2001",S,L3,,,N
383122,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PALMARES,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
383217,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PALMARES,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
383011,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PANELAS,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L3,,,N
306815,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PESQUEIRA,PE,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,M,"2000",S,L5,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
384695,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PESQUEIRA,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L4,,,N
344871,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,RENDEIRAS,CARUARU,PE,F,"1999",N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
384574,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L3,,,N
383381,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
383969,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
298784,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CENTRO,SÃO BENEDITO DO SUL,PE,M,"1998",N,A0,,,N
381814,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAIRÉ,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L7,,,N
381536,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTA CRUZ DO CAPIBARIBE,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
382697,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTA ISABEL,SP,BRA,VARZEA,RECIFE,PE,F,"2005",S,L3,,,N
384193,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTO ANTÔNIO DE JESUS,BA,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
382776,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTOS,SP,BRA,VARZEA,RECIFE,PE,F,"2004",N,A0,,,N
381803,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SÃO BENTO DO UNA,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L5,,,N
382124,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SÃO CAITANO,PE,BRA,VARZEA,RECIFE,PE,F,"2003",N,A0,,,N
383675,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SÃO CAITANO,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
381365,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SÃO CAITANO,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L7,,,N
383916,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SÃO JOAQUIM DO MONTE,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L1,,,N
382609,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SÃO JOAQUIM DO MONTE,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
382769,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SÃO PAULO,SP,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
383078,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SÃO PAULO,SP,BRA,VARZEA,RECIFE,PE,M,"2004",S,L7,,,N
384696,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SIRINHAÉM,PE,BRA,VARZEA,RECIFE,PE,M,"1996",S,L3,,,N
383603,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
382202,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,VARZEA,RECIFE,PE,M,"2004",N,A0,,,N
384667,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,TAQUARITINGA DO NORTE,PE,BRA,VARZEA,RECIFE,PE,M,"2004",N,A0,,,N
384413,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,TUCURUÍ,PA,BRA,VARZEA,RECIFE,PE,F,"1982",N,A0,,,N
382325,2024,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,VERTENTE DO LÉRIO,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L3,,,N
382144,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,ARCOVERDE,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
383654,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BARREIROS,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
382547,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BELO JARDIM,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L7,,,N
357063,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,M,"2004",N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
382700,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
381981,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CAMOCIM DE SÃO FÉLIX,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
383473,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CAMPO LIMPO PAULISTA,SP,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
368698,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,CENTRO,ALTINHO,PE,M,"2001",S,L3,,ENSINO FUNDAMENTAL INCOMPLETO,N
346625,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,BOA VISTA,CARUARU,PE,F,"2003",N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
382806,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"1995",S,L7,,,N
383404,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
384615,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L9,,,N
382309,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L1,,,N
381392,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"1993",N,A0,,,N
381818,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2000",N,A0,,,N
383087,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2003",S,L7,,,N
382058,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
383399,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
382347,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L3,,,N
381779,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CUPIRA,PE,BRA,VARZEA,RECIFE,PE,M,"1994",N,A0,,,N
383577,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CUSTÓDIA,PE,BRA,VARZEA,RECIFE,PE,F,"2004",S,L7,,,N
381453,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CUSTÓDIA,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
383999,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,DIADEMA,SP,BRA,VARZEA,RECIFE,PE,M,"2005",S,L13,,,N
381578,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GARANHUNS,PE,BRA,VARZEA,RECIFE,PE,M,"1996",S,L3,,,N
384199,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GARANHUNS,PE,BRA,VARZEA,RECIFE,PE,M,"2003",S,L7,,,N
382859,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GARANHUNS,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
384183,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GRAVATÁ,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
382330,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L5,,,N
381684,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,JUPI,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
381716,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,LAJEDO,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
382667,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,LIMOEIRO,PE,BRA,VARZEA,RECIFE,PE,M,"2004",N,A0,,,N
382835,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,MAUÁ,SP,BRA,VARZEA,RECIFE,PE,F,"2001",S,L13,,,N
383831,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,OLINDA,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
383844,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,OSASCO,SP,BRA,VARZEA,RECIFE,PE,F,"2006",S,L5,,,N
382263,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,PALMARES,PE,BRA,VARZEA,RECIFE,PE,M,"2004",S,L7,,,N
381546,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,PALMARES,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L3,,,N
383318,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,PANELAS,PE,BRA,VARZEA,RECIFE,PE,F,"1999",S,L3,,,N
384376,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,PANELAS,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
381934,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,PANELAS,PE,BRA,VARZEA,RECIFE,PE,M,"2003",S,L3,,,N
381446,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,PESQUEIRA,PE,BRA,VARZEA,RECIFE,PE,M,"2002",N,A0,,,N
381539,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"1997",S,L7,,,N
384408,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"1984",N,A0,,,N
382378,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L7,,,N
381589,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SANTA CRUZ DO CAPIBARIBE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
383374,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SÃO BENTO DO UNA,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L5,,,N
382708,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SÃO JOAQUIM DO MONTE,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L3,,,N
381680,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SÃO JOAQUIM DO MONTE,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
382839,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SÃO PAULO,SP,BRA,VARZEA,RECIFE,PE,M,"2005",S,L3,,,N
382188,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SURUBIM,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L3,,,N
383974,2024,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,VITÓRIA DE SANTO ANTÃO,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
381614,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,AGRESTINA,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
381883,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,BEZERROS,PE,BRA,VARZEA,RECIFE,PE,F,"2004",S,L9,,,N
383932,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,BEZERROS,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
381952,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CABO DE SANTO AGOSTINHO,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L7,,,N
382799,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2001",N,A0,,,N
384672,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2003",S,L16,,,N
381242,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
382017,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
383130,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L1,,,N
382796,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
383110,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
383874,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
381277,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
382233,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L7,,,N
381222,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L7,,,N
383210,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L3,,,N
382807,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
381660,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
382929,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,JUPI,PE,BRA,VARZEA,RECIFE,PE,F,"2003",N,A0,,,N
382604,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,LIMOEIRO,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L7,,,N
381541,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,OLINDA,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
254590,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,PASSIRA,PE,BRA,RENDEIRAS,CARUARU,PE,F,"1995",N,A0,,,N
383425,2024,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,PESQUEIRA,PE,BRA,VARZEA,RECIFE,PE,M,"2004",S,L8,,,N
